ProvinceCode,ProvinceName,CityMunicipalityCode,CityMunicipalityName,BarangayCode,BarangayName
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600016,"Buot-Taup Pardo"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600017,Busay
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600018,Calamba
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600019,Cambinocot
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600020,"Capitol Site"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600021,Carreta
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600022,Central
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600023,"Cogon Ramos"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600024,"Cogon Pardo"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600025,Day-as
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600027,Duljo
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600028,Ermita
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600029,Guadalupe
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600030,Guba
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600031,Hippodromo
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600032,Inayawan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600033,Kalubihan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600034,Kalunasan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600035,Kamagayan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600036,Camputhaw
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600037,Kasambagan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600038,"Kinasang-an Pardo"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600040,Labangon
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600041,Lahug
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600042,Lorega
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600043,Lusaran
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600044,Luz
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600045,Mabini
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600046,Mabolo
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600048,Malubog
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600049,Mambaling
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600050,"Pahina Central"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600051,"Pahina San Nicolas"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600052,Pamutan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600053,Pardo
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600054,Pari-an
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600055,Paril
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600056,Pasil
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600057,Pit-os
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600059,Pulangbato
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600060,Pung-ol-Sibugay
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600062,"Punta Princesa"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600063,"Quiot Pardo"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600064,"Sambag I"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600065,"Sambag II"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600066,"San Antonio"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600067,"San Jose"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600068,"San Nicolas Central"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600069,"San Roque"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600070,"Santa Cruz"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600071,"Sawang Calero"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600073,Sinsin
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600074,Sirao
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600075,"Suba Pob."
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600076,"Sudlon I"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600077,Sapangdaku
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600078,"T. Padilla"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600079,Tabunan
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600080,Tagbao
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600081,Talamban
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600082,Taptap
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600083,Tejero
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600084,Tinago
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600085,Tisa
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600086,"To-ong Pardo"
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600087,Zapatera
0730600000,"Province 0730600000",0730600000,"City of Cebu",0730600088,"Sudlon II"
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100001,Agus
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100002,Babag
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100003,Bankal
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100004,Baring
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100005,Basak
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100006,Buaya
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100007,Calawisan
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100008,Canjulao
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100009,Caw-oy
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100010,Cawhagan
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100011,Caubian
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100012,Gun-ob
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100013,Ibo
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100014,Looc
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100015,Mactan
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100016,Maribago
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100017,Marigondon
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100018,Pajac
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100019,Pajo
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100020,Pangan-an
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100021,Poblacion
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100022,"Punta Enga�o"
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100024,Pusok
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100025,Sabang
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100026,"Santa Rosa"
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100027,Subabasbas
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100028,Talima
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100029,Tingo
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100030,Tungasan
0731100000,"Province 0731100000",0731100000,"City of Lapu-Lapu",0731100031,"San Vicente"
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300001,Alang-alang
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300002,Bakilid
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300003,Banilad
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300004,Basak
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300005,Cabancalan
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300006,Cambaro
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300007,Canduman
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300008,Casili
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300009,Casuntingan
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300010,Centro
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300011,Cubacub
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300012,Guizo
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300013,Ibabao-Estancia
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300014,Jagobiao
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300015,Labogon
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300016,Looc
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300017,Maguikay
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300018,Mantuyong
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300019,Opao
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300020,Pakna-an
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300021,Pagsabungan
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300022,Subangdaku
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300023,Tabok
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300024,Tawason
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300025,Tingub
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300026,Tipolo
0731300000,"Province 0731300000",0731300000,"City of Mandaue",0731300027,Umapad
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600006,"Barangay 2"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600008,Nula-tula
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600010,Libertad
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600011,"Barangay 5"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600012,"Barangay 6"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600013,"Barangay 6-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600014,"Barangay 7"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600015,"Barangay 8"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600018,"Barangay 100"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600019,"Barangay 101"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600020,"Barangay 102"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600021,"Barangay 103"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600022,"Barangay 103-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600023,"Barangay 104"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600024,"Barangay 105"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600025,"Barangay 106"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600026,"Barangay 107"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600027,"Barangay 108"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600032,"Barangay 12"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600034,"Barangay 13"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600035,"Barangay 14"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600036,"Barangay 15"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600037,"Barangay 16"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600038,"Barangay 17"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600039,"Barangay 18"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600040,"Barangay 19"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600041,"Barangay 20"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600042,"Barangay 21"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600043,"Barangay 21-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600044,"Barangay 22"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600045,"Barangay 23"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600046,"Barangay 24"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600047,"Barangay 25"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600048,"Barangay 26"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600049,"Barangay 27"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600050,"Barangay 28"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600051,"Barangay 29"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600052,"Barangay 30"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600053,"Barangay 31"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600054,"Barangay 32"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600055,"Barangay 33"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600056,"Barangay 34"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600057,"Barangay 35"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600058,"Barangay 35-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600059,"Barangay 36"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600060,"Barangay 37"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600061,"Barangay 37-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600062,"Barangay 38"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600063,"Barangay 39"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600064,"Barangay 40"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600065,"Barangay 41"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600066,"Barangay 42"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600067,"Barangay 43"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600068,"Barangay 43-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600069,"Barangay 43-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600070,"Barangay 44"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600071,"Barangay 44-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600072,"Barangay 45"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600073,"Barangay 46"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600074,"Barangay 47"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600075,"Barangay 48"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600076,"Barangay 49"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600077,"Barangay 50"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600078,"Barangay 50-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600079,"Barangay 50-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600080,"Barangay 51"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600081,"Barangay 52"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600082,"Barangay 53"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600083,"Barangay 54"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600084,"El Reposo"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600085,"Barangay 56"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600086,"Barangay 57"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600087,"Barangay 58"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600088,"Barangay 59"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600089,"Barangay 60"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600090,"Barangay 60-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600091,"Barangay 61"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600092,"Barangay 62"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600093,"Barangay 63"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600094,"Barangay 64"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600095,"Barangay 65"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600096,"Barangay 66"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600097,"Barangay 66-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600098,"Barangay 67"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600099,"Barangay 68"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600100,"Barangay 69"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600101,"Barangay 70"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600102,"Barangay 71"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600103,"Barangay 72"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600104,"Barangay 73"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600105,"Barangay 74"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600106,"Barangay 75"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600107,"Barangay 76"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600108,"Barangay 77"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600109,"Barangay 78"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600110,"Barangay 79"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600112,"Barangay 80"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600113,"Barangay 81"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600114,"Barangay 82"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600115,"Barangay 83"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600116,"Barangay 83-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600117,"Barangay 84"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600118,"Barangay 85"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600119,"Barangay 86"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600120,"Barangay 87"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600121,"Barangay 88"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600122,"Barangay 89"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600123,"Barangay 90"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600124,"Barangay 91"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600125,"Barangay 92"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600127,"Barangay 93"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600128,"Barangay 94"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600129,"Barangay 95"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600130,"Barangay 96"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600131,"Barangay 97"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600132,"Barangay 98"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600133,"Barangay 99"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600134,"Barangay 109"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600135,"Barangay 109-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600136,"Barangay 110"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600137,"Barangay 5-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600138,"Barangay 36-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600139,"Barangay 42-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600140,"Barangay 48-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600141,"Barangay 48-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600142,"Barangay 51-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600143,"Barangay 54-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600145,"Barangay 56-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600146,"Barangay 59-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600147,"Barangay 59-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600148,"Barangay 62-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600149,"Barangay 62-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600150,"Barangay 83-B"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600151,"Barangay 83-C"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600152,"Barangay 95-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600153,"Barangay 8-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600154,"Barangay 23-A"
0831600000,"Province 0831600000",0831600000,"City of Tacloban",0831600155,"Barangay 94-A"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700001,"Arena Blanco"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700002,Ayala
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700004,Baliwasan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700005,Baluno
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700010,Boalan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700011,Bolong
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700012,Buenavista
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700013,Bunguiao
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700014,Busay
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700015,Cabaluay
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700016,Cabatangan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700017,Cacao
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700018,Calabasa
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700019,Calarian
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700020,"Campo Islam"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700021,Canelar
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700022,Cawit
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700023,Culianan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700024,Curuan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700025,Dita
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700026,Divisoria
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700027,Dulian
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700028,Dulian
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700030,Guisao
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700031,Guiwan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700032,"La Paz"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700033,Labuan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700034,Lamisahan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700035,"Landang Gua"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700036,"Landang Laum"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700037,Lanzones
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700038,Lapakan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700039,Latuan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700040,Limaong
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700041,Limpapa
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700042,Lubigan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700043,Lumayang
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700044,Lumbangan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700045,Lunzuran
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700046,Maasin
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700047,Malagutay
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700048,Mampang
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700049,Manalipa
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700050,Mangusu
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700051,Manicahan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700052,Mariki
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700053,Mercedes
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700054,Muti
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700055,Pamucutan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700056,Pangapuyan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700057,Panubigan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700058,Pasilmanta
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700059,Pasonanca
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700060,Patalon
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700061,"Barangay Zone I"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700062,"Barangay Zone II"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700063,"Barangay Zone III"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700064,"Barangay Zone IV"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700065,Putik
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700066,Quiniput
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700067,Recodo
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700068,"Rio Hondo"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700069,Salaan
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700070,"San Jose Cawa-cawa"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700071,"San Jose Gusu"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700072,"San Roque"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700073,Sangali
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700074,"Santa Barbara"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700075,"Santa Catalina"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700076,"Santa Maria"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700077,"Santo Ni�o"
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700078,Sibulao
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700079,Sinubung
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700080,Sinunoc
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700081,Tagasilay
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700082,Taguiti
0931700000,"Province 0931700000",0931700000,"City of Zamboanga",0931700083,Talabaan
